id	pred_score
1	0.18505121243478204
2	0.7138480903700466
3	0.5944631980517046
4	0.9205540185576383
5	0.15886883315254188
6	0.1975436019986375
7	0.24252184408293
8	0.02340397890032439
9	0.8992611546851681
10	0.9289867076540026
11	0.5752873955284294
12	0.6755971869961386
13	0.2430923437192767
14	0.24532519659068444
15	0.01807692197153915
16	0.571613787775379
17	0.0839039333907256
18	0.8369757770513968
19	0.16049355516505998
20	0.9676219785735778
21	0.05775737937181927
22	0.8726897495821058
23	0.7362205568242111
24	0.7685390242076164
25	0.1272015727879022
26	0.6268684755382263
27	0.23812893337914748
28	0.046133896738227986
29	0.6918249639377401
30	0.1183942774967896
31	0.148287465944055
32	0.5645002939514818
33	0.7790035769983235
34	0.062095761792294646
35	0.18034396075730852
36	0.2070586897623975
37	0.6760964426576048
38	0.08808956177001778
39	0.21857130278095488
40	0.7703253326584727
41	0.09699035158364008
42	0.20435381396408214
43	0.18150973063178893
44	0.8891843224097908
45	0.5103158351458539
46	0.24064540150984698
47	0.18070156178865174
48	0.8100930786227487
49	0.18319580731499197
50	0.046523327840479856
51	0.21296139402654324
52	0.1300781674298401
53	0.7295754803157359
54	0.8980054760309498
55	0.19987996031400007
56	0.5065810568162501
57	0.9261685303744388
58	0.09550297780087832
59	0.5288007825881382
60	0.10055526209097862
61	0.15591422604934535
62	0.7112852836807927
63	0.19787363064396113
64	0.05491092761376026
65	0.24729632161183004
66	0.5073669747830789
67	0.73584669525561
68	0.1563813178312669
69	0.8883834828646
70	0.213856120612891
71	0.09690536712432635
72	0.2212268416226514
73	0.1268621246182328
74	0.03079526576821548
75	0.6214094701722467
76	0.1670037401716529
77	0.004987451806612114
78	0.09877428771310637
79	0.6277750475306485
80	0.9848944308483375
81	0.04388993723410417
82	0.7786606519535
83	0.812140349477366
84	0.07407494058029102
85	0.8864865073198338
86	0.8423714654686749
87	0.21549462640227562
88	0.014420815841892698
89	0.8734668494686677
90	0.21502587734202813
91	0.07142078635238519
92	0.24806250064976418
93	0.09857200046850845
94	0.061561436394264785
95	0.13551280430582544
96	0.18189232359190957
97	0.010439933307337779
98	0.9190460024627376
99	0.5270666347244558
100	0.017108795512367547
101	0.20345327977963903
102	0.07502085661778882
103	0.21628943914276164
104	0.1855278944837902
105	0.116099732072175
106	0.16145139616286155
107	0.5571467870446727
108	0.8622376564232981
109	0.22985341986817578
110	0.6567545412553558
111	0.1776318021800981
112	0.01820246744332199
113	0.20863943566443713
114	0.0009863571417891015
115	0.07490202002471472
116	0.06070242745022822
117	0.04303643123780418
118	0.13875094888242662
119	0.06396070121135036
120	0.02278497990089018
121	0.034477630194647085
122	0.23510998986175002
123	0.08735534488136765
124	0.5673104022194717
125	0.019632824931337417
126	0.8581835450884843
127	0.022886524325739094
128	0.7640529319020579
129	0.7967871739965564
130	0.11575395665261226
131	0.20695072181403731
132	0.23739285206857527
133	0.17533998348075505
134	0.713034115131468
135	0.09637031271966198
136	0.06427504193482175
137	0.6170467064311509
138	0.16103848618228125
139	0.12666069409459982
140	0.06716028920644795
141	0.008431575730696361
142	0.9144982862290579
143	0.7662120092943903
144	0.11694157855713605
145	0.23985228258194602
146	0.15619456809648657
147	0.565466126905503
148	0.16918628662102014
149	0.20751682736849147
150	0.00844616679102303
151	0.07267452630014018
152	0.6680452495412245
153	0.05369547843837519
154	0.11431416770682037
155	0.03018769510916733
156	0.036716175097735115
157	0.7032578509446954
158	0.04018700154350363
159	0.012463588741543963
160	0.025747109996837908
161	0.1848592530011763
162	0.5343268563971602
163	0.12301511145890034
164	0.24586456882228314
165	0.08747869814302117
166	0.5819036819798225
167	0.5566055827017902
168	0.13224873178947413
169	0.03491660283688164
170	0.14761930908120202
171	0.17680530666050184
172	0.20456096246406233
173	0.9359245827638397
174	0.1556409455217321
175	0.0706554776483706
176	0.11664434576830102
177	0.09759375290262765
178	0.22371587815218566
179	0.16748199576136102
180	0.11567260803448759
181	0.06831752383522469
182	0.057723972401638096
183	0.17406322299896726
184	0.6914515200644854
185	0.7454824453230466
186	0.17554531663119854
187	0.5820367998528692
188	0.9935385412100305
189	0.19551293840769654
190	0.05071576811771403
191	0.9325393396748456
192	0.08992514899210147
193	0.7571091314499001
194	0.9373031331013877
195	0.8783427502648729
196	0.6057622523373151
197	0.0028840891810835434
198	0.015113200579887381
199	0.6196576432472891
200	0.11089664524218093
201	0.2455104205253053
202	0.036602228715406165
203	0.22200233747297135
204	0.12952718371199062
205	0.6625688152690609
206	0.06580779385014437
207	0.23376716206474535
208	0.9843526154471834
209	0.7910758419483269
210	0.795309071109068
211	0.025285805484912827
212	0.6750141328181019
213	0.02602323089158659
214	0.08261995833900787
215	0.08738073106985986
216	0.6725254978659707
217	0.5642052709691934
218	0.1508522885292509
219	0.5639401540651772
220	0.1244765731553781
221	0.9281636170937781
222	0.09714595773829351
223	0.0669322398496486
224	0.1109660197623584
225	0.7650073609113205
226	0.2080430814247026
227	0.7049731663450631
228	0.08367819958437231
229	0.13582609168936455
230	0.008442669833442495
231	0.7734762679826934
232	0.03346830191857739
233	0.04789846759135405
234	0.8538414750673489
235	0.01254298198059639
236	0.2488361309621043
237	0.004943320708320653
238	0.9574403977930885
239	0.1266718688107459
240	0.10430657934318044
241	0.1103467290847232
242	0.9103148747748204
243	0.19033617787969698
244	0.010915326844864903
245	0.14579663628820622
246	0.10215468457581312
247	0.04813679215178496
248	0.9598134334244055
249	0.9733018835844847
250	0.02240865697034375
251	0.14090845648508243
252	0.1584067714908944
253	0.23074910810543248
254	0.19809745933845221
255	0.09577021676736161
256	0.5097198455936813
257	0.7550887405283893
258	0.6943639998950021
259	0.8600701129165693
260	0.5581568554490829
261	0.007564741346117815
262	0.5529080375662917
263	0.1486505900938185
264	0.1939879382997472
265	0.03455506859146876
266	0.214253060319589
267	0.07819300435656082
268	0.9557881802851025
269	0.6994390240619043
270	0.5506944875868955
271	0.06860431993940727
272	0.5534407058039179
273	0.5461037761736636
274	0.19946658116102103
275	0.9548020944371667
276	0.8941291620023553
277	0.14657121554308356
278	0.00838862162616219
279	0.05689171426643483
280	0.5465544539780683
281	0.06785066985929697
282	0.08472318206365159
283	0.12455018417033517
284	0.9017033861128203
285	0.2090927405359981
286	0.08998513941438763
287	0.7356441465380406
288	0.06638500922710183
289	0.7582485986682854
290	0.7069911169835126
291	0.5014786504059603
292	0.6244409640892294
293	0.23107557825232752
294	0.24059961364638113
295	0.17274211356974492
296	0.21153534903624194
297	0.017955912547443664
298	0.16943508716756783
299	0.5554018885966636
300	0.8977060576817695
301	0.7391271433098209
302	0.9464126010734908
303	0.2471395223813495
304	0.97760160668545
305	0.06878227445693155
306	0.5695884414864765
307	0.5364972767389731
308	0.60255787472914
309	0.06045129467657731
310	0.8942628956225248
311	0.8241950822983175
312	0.537527259010524
313	0.20095099836601368
314	0.20208281564316877
315	0.17274737745564922
316	0.8781026864534198
317	0.6864731603737328
318	0.1757348745316154
319	0.8176523307684067
320	0.6269547348872009
321	0.09243098915103615
322	0.18204910650474565
323	0.8394218649324083
324	0.599322719484044
325	0.015266982538007567
326	0.5137237360198454
327	0.059017224336892105
328	0.8490940185061623
329	0.823758341484052
330	0.5095214976447668
331	0.9261334216059978
332	0.22719573081939062
333	0.12352420086515417
334	0.17221715829777287
335	0.9700995417634981
336	0.23170322019598522
337	0.07130753340573609
338	0.900128425401376
339	0.7378203599694502
340	0.109836227638402
341	0.5706165451492704
342	0.5411308187312598
343	0.045921555843355166
344	0.22374098754880956
345	0.08260055442702047
346	0.7099525598607586
347	0.5629544346511897
348	0.8551369994164001
349	0.7362854936807399
350	0.2457683547854042
351	0.19458037864854544
352	0.10520266589562849
353	0.05806709330279533
354	0.030992994439968474
355	0.1551213198671636
356	0.11236092397960251
357	0.5714781035184746
358	0.10368042477076167
359	0.8975473929569102
360	0.5689111128819767
361	0.03742612914238347
362	0.19029289040300493
363	0.22160263357860358
364	0.12618514706436532
365	0.24805257473488407
366	0.11974503952668752
367	0.5351186671404137
368	0.7770159545723259
369	0.8695970030939347
370	0.6448084038321807
371	0.7521862438920166
372	0.20114359767963805
373	0.17852340643952788
374	0.046894394420926105
375	0.0019095428646142276
376	0.7574171834178502
377	0.5152107166370268
378	0.11332179903531783
379	7.386093602754218e-05
380	0.22873031286269715
381	0.7072243706624293
382	0.5675282224787561
383	0.11193428352542664
384	0.7729721285364786
385	0.05836016739491795
386	0.062481504965043705
387	0.21854026450983416
388	0.8651584107445665
389	0.11651482576465216
390	0.67926210137893
391	0.8446800384767934
392	0.747191654530868
393	0.17623958388009697
394	0.7326496337332078
395	0.635082535598303
396	0.19190440050416044
397	0.027115117353605556
398	0.016173262880875505
399	0.21775619784274855
400	0.5769008325078948
401	0.735164965133587
402	0.09673160490935226
403	0.12217444655312373
404	0.11671084059130285
405	0.03179489134692101
406	0.14027187649214073
407	0.08657773097357069
408	0.7030254717991617
409	0.14799252742271052
410	0.20939836749363067
411	0.1343391397229417
412	0.06746353495195154
413	0.5909107808481799
414	0.2473859053507424
415	0.7805600141392164
416	0.034173150218842374
417	0.8927983982414308
418	0.8218942580294686
419	0.20564793611643492
420	0.18017850000093422
421	0.14849034145558435
422	0.07808097191449254
423	0.15400701640133851
424	0.13779271475084065
425	0.10014446941592617
426	0.16195344300108702
427	0.9024709919792766
428	0.7297746966446437
429	0.22826252261538726
430	0.759309103211099
431	0.8398306284203862
432	0.7795716302377826
433	0.9715464843493917
434	0.004674254684298773
435	0.13014664096711523
436	0.8992788326878282
437	0.20921153537248705
438	0.7634730673248977
439	0.07997217176912602
440	0.21053192618846217
441	0.7253720321451432
442	0.18008986244581618
443	0.04008244273057768
444	0.9406248050078891
445	0.7364335698945099
446	0.597577788537448
447	0.5670830890835814
448	0.7754335806035118
449	0.5083371239518675
450	0.9639220761568956
451	0.021949771780394423
452	0.01868640919236958
453	0.243488902194611
454	0.8753998593670905
455	0.09107233492778771
456	0.9087636117001461
457	0.24140182336019447
458	0.5862463454504494
459	0.8327096049081815
460	0.22332693364350292
461	0.7724217998101155
462	0.1202834889925905
463	0.2231710225280703
464	0.1333297979257283
465	0.11467668816637283
466	0.15117139028882332
467	0.0899644268387371
468	0.0694380228585226
469	0.20314146768129554
470	0.9491296020274244
471	0.037111965820433856
472	0.0037895032292171726
473	0.5055380217916847
474	0.8187549904809788
475	0.018588329860470182
476	0.08705117230547735
477	0.23386853443911562
478	0.17794404141482412
479	0.19088643336957675
480	0.5577034064124318
481	0.20860532116923405
482	0.12735851866396491
483	0.10816493355158002
484	0.8644395404603313
485	0.8265170816295282
486	0.09125594706484358
487	0.9273164847791464
488	0.1975675839366313
489	0.07167786641852658
490	0.7653180874049332
491	0.13728293148901236
492	0.22510767644039173
493	0.20177584318416975
494	0.042991220175004785
495	0.1770948351708667
496	0.12467914568643237
497	0.8524365914052532
498	0.12329372913060058
499	0.24634777934309807
500	0.24977391014646738
501	0.2021345711863974
502	0.09389263470071652
503	0.23428175669351395
504	0.11897375384604877
505	0.655121163578708
506	0.061570320830866054
507	0.9162038023194047
508	0.6468071153572761
509	0.21943650404942466
510	0.8341522628864697
511	0.6713059562723118
512	0.08552895726960297
513	0.5995059075482445
514	0.8521161188358886
515	0.18389501678690984
516	0.2311364165686897
517	0.6599094531091712
518	0.18319446281034982
519	0.7642173469187655
520	0.11983387815234603
521	0.5406598485266255
522	0.02319533338526103
523	0.22484641899587446
524	0.9295508201136687
525	0.18560230559623114
526	0.12119096218210895
527	0.7933714145917272
528	0.20858590011510567
529	0.16761260309316753
530	0.040926415684930884
531	0.5827400362531536
532	0.2400787593840121
533	0.01657056468963966
534	0.7910670860265236
535	0.03533528800561339
536	0.6836216022821278
537	0.12832642003322425
538	0.6892194050800522
539	0.07779395015585713
